Pclass,Sex,Age,SibSp,Parch,Fare,Family_Size,Is_Alone,Age_Class,Fare_Per_Person,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Age_Group_Teenager,Age_Group_Young_Adult,Age_Group_Adult,Age_Group_Senior,Fare_Group_Medium,Fare_Group_High,Fare_Group_Very_High
3,1,-0.6328695994474642,0,0,-0.5024451714361923,-0.5609748304808925,1,-0.028298830329251314,-0.35360057124003264,False,True,False,True,False,False,False,True,False,False,False,False,False
1,1,1.93105093270513,0,0,-0.034313694348132716,-0.5609748304808925,1,-0.27122830811774973,0.2954575222310441,False,True,False,True,False,False,False,False,True,False,False,True,False
1,1,3.137601771365174,0,0,0.3483299278831318,-0.5609748304808925,1,0.2146306474592471,0.8259878370673036,False,False,False,True,False,False,False,False,False,True,False,False,True
3,1,-0.6328695994474642,0,0,-0.4863374216869257,-0.5609748304808925,1,-0.028298830329251314,-0.3312673895291999,False,True,False,True,False,False,False,True,False,False,True,False,False
3,1,0.04581524729881069,0,0,-0.3573083057891445,-0.5609748304808925,1,0.7915881572069308,-0.152370229082288,False,False,False,True,False,False,False,True,False,False,False,True,False
1,0,1.8556415052888773,1,0,0.9274538680872313,0.059159876663617626,0,-0.301594492841312,0.5364702401350665,False,False,True,False,False,False,False,False,True,False,False,False,True
3,1,0.04581524729881069,0,0,-0.3443878770215141,-0.5609748304808925,1,0.7915881572069308,-0.1344562257024863,False,True,False,True,False,False,False,True,False,False,False,True,False
1,0,-0.33123188978245316,1,2,2.4029901895877646,1.299429290952638,0,-1.1822138498246189,0.5016904970920153,False,True,False,False,True,False,False,True,False,False,False,False,True
3,1,-0.40664131719870594,0,0,-0.49145565916975514,-0.5609748304808925,1,0.2449968321828094,-0.338363758017817,False,True,False,True,False,False,False,True,False,False,False,False,False
3,1,-0.9345073091124754,0,0,-0.47400492578514347,-0.5609748304808925,1,-0.3926930470119989,-0.31416854728184357,False,True,False,True,False,False,True,False,False,False,True,False,False
3,0,-0.6328695994474642,0,0,-0.49237782784290063,-0.5609748304808925,1,-0.028298830329251314,-0.33964233267076216,True,False,True,False,False,False,False,True,False,False,False,False,False
3,0,-0.6328695994474642,0,0,-0.4948100980550399,-0.5609748304808925,1,-0.028298830329251314,-0.34301464310909785,True,False,True,False,False,False,False,True,False,False,False,False,False
3,0,0.5736812392125801,0,0,-0.455380340137554,-0.5609748304808925,1,1.4292780364017392,-0.2883458059286932,False,True,True,False,False,False,False,False,True,False,True,False,False
1,0,-1.009916736528728,0,0,1.093228788100527,-0.5609748304808925,1,-1.4555095123366795,1.8587802419893367,False,True,True,False,False,False,True,False,False,False,False,False,True
1,1,-0.8590978816962226,1,0,1.5442457810799908,0.059159876663617626,0,-1.3947771428895548,0.9640571496990996,False,False,False,True,False,False,True,False,False,False,False,False,True
2,0,0.272043529547569,0,2,-0.12491978668775715,0.6792945838081278,0,0.06279972384143559,-0.31405222862709964,False,True,False,False,True,False,False,True,False,False,False,True,False
1,1,0.04581524729881069,0,0,-0.11384570873513637,-0.5609748304808925,1,-1.0303829262068072,0.18518743753380743,False,True,False,True,False,False,False,True,False,False,False,True,False
3,1,-0.10500360753369486,0,0,-0.1948878246611338,-0.5609748304808925,1,0.609391048865557,0.07282361705118012,False,True,False,True,False,False,False,True,False,False,False,True,False
3,1,-0.25582246236620043,0,0,0.48910360681684706,-0.5609748304808925,1,0.4271939405241832,1.0211686786291265,False,True,False,True,False,False,False,True,False,False,False,False,True
3,1,-0.029594180117442085,0,0,-0.49237782784290063,-0.5609748304808925,1,0.7004896030362439,-0.33964233267076216,True,False,False,True,False,False,False,True,False,False,False,False,False
3,1,0.04581524729881069,0,0,-0.4863374216869257,-0.5609748304808925,1,0.7915881572069308,-0.3312673895291999,False,True,False,True,False,False,False,True,False,False,True,False,False
1,1,0.49827181179632735,0,0,-0.11913106412161445,-0.5609748304808925,1,-0.8481858178654335,0.17785936228494045,False,True,False,True,False,False,False,False,True,False,False,True,False
1,0,1.8556415052888773,1,0,0.5475787653441219,0.059159876663617626,0,-0.301594492841312,0.27312434052021134,False,False,False,False,True,False,False,False,True,False,False,False,True
3,1,-0.40664131719870594,0,0,-0.4974960653257301,-0.5609748304808925,1,0.2449968321828094,-0.34673870115937927,False,True,False,True,False,False,False,True,False,False,False,False,False
1,1,1.327775513375108,0,0,0.036576512298389464,-0.5609748304808925,1,-0.5141577859062482,0.3937458549404191,False,True,False,True,False,False,False,False,True,False,False,False,True
2,0,0.3474529569638218,0,0,-0.43700743807979686,-0.5609748304808925,1,0.12353209328856019,-0.2628720205397746,False,True,False,False,True,False,False,True,False,False,True,False,False
3,1,0.04581524729881069,0,0,-0.1621689579829361,-0.5609748304808925,1,0.7915881572069308,0.11818789240130914,True,False,False,True,False,False,False,True,False,False,False,True,False
2,0,0.49827181179632735,1,0,-0.12491978668775715,0.059159876663617626,0,0.2449968321828094,-0.19308082769342225,False,True,False,False,True,False,False,False,True,False,False,True,False
3,1,0.19663410213131624,0,0,-0.4894421904510968,-0.5609748304808925,1,0.9737852655483046,-0.33557211030396283,False,True,False,True,False,False,False,True,False,False,False,False,False
1,0,0.04581524729881069,0,0,1.2341715984066093,-0.5609748304808925,1,-1.0303829262068072,2.054195581959123,False,True,True,False,False,False,False,True,False,False,False,False,True
3,1,-0.5574601720312115,0,0,-0.4894421904510968,-0.5609748304808925,1,0.06279972384143559,-0.33557211030396283,False,True,False,True,False,False,False,True,False,False,False,False,False
3,1,0.04581524729881069,0,0,-0.5029485386158568,-0.5609748304808925,1,0.7915881572069308,-0.35429848316849616,False,False,False,True,False,False,False,True,False,False,False,False,False
1,0,1.1015472311263494,0,1,0.5189714017894245,0.059159876663617626,0,-0.6052563400769351,0.25329247516099185,False,False,False,False,True,False,False,False,True,False,False,False,True
3,1,0.04581524729881069,0,0,-0.5028639729296732,-0.5609748304808925,1,0.7915881572069308,-0.3541812339645143,False,False,False,True,False,False,False,True,False,False,False,False,False
3,1,0.8376142351694648,0,0,-0.49237782784290063,-0.5609748304808925,1,1.7481229759991432,-0.33964233267076216,True,False,False,True,False,False,False,False,True,False,False,False,False
2,0,1.5540037956238661,0,0,-0.43700743807979686,-0.5609748304808925,1,1.0952500044425537,-0.2628720205397746,False,True,True,False,False,False,False,False,True,False,True,False,False
1,1,0.04581524729881069,0,0,3.817033162951754,-0.5609748304808925,1,-1.0303829262068072,5.635298936109444,False,True,False,True,False,False,False,True,False,False,False,False,True
3,1,0.7245000940450856,0,0,-0.4888542575852486,-0.5609748304808925,1,1.6114751447431128,-0.3347569491715175,False,True,False,True,False,False,False,False,True,False,True,False,False
2,1,-0.4820507446149587,2,1,-0.41687275089321363,1.299429290952638,0,-0.5445239706298104,-0.4757351587211492,False,True,False,True,False,False,False,True,False,False,True,False,False
2,0,-2.065648720356267,1,1,-0.12491978668775715,0.6792945838081278,0,-1.819903729019427,-0.31405222862709964,False,True,True,False,False,False,False,False,False,False,False,True,False
3,1,0.04581524729881069,0,0,-0.5028639729296732,-0.5609748304808925,1,0.7915881572069308,-0.3541812339645143,False,False,False,True,False,False,False,True,False,False,False,False,False
3,1,-0.9345073091124754,1,1,-0.5028639729296732,0.6792945838081278,0,-0.3926930470119989,-0.4887237649844744,False,False,False,True,False,False,True,False,False,False,False,False,False
3,0,0.42286238438007456,0,2,-0.19824427701513722,0.6792945838081278,0,1.2470809280603654,-0.3479400402255745,False,False,False,False,True,False,False,True,False,False,False,True,False
3,0,0.04581524729881069,0,0,-0.47400492578514347,-0.5609748304808925,1,0.7915881572069308,-0.31416854728184357,False,True,True,False,False,False,False,True,False,False,True,False,False
2,0,-1.6886015832750032,0,2,-0.11988611489111134,0.6792945838081278,0,-1.5162418817838041,-0.3117258555322212,False,True,True,False,False,False,False,False,False,False,False,True,False
1,1,1.1769566585426023,0,0,-0.11384570873513637,-0.5609748304808925,1,-0.5748901553533727,0.18518743753380743,False,True,False,False,False,True,False,False,True,False,False,True,False
1,0,0.04581524729881069,0,0,1.4944124302931971,-0.5609748304808925,1,-1.0303829262068072,2.4150160489747643,False,False,True,False,False,False,False,True,False,False,False,False,True
3,1,0.04581524729881069,0,0,-0.35646868933346404,-0.5609748304808925,1,0.7915881572069308,-0.15120611198561085,False,True,False,True,False,False,False,True,False,False,False,True,False
1,0,-0.5574601720312115,0,2,0.3482453621969482,0.6792945838081278,0,-1.2733124039953057,-0.09537315770852897,False,False,True,False,False,False,False,True,False,False,False,False,True
1,0,0.49827181179632735,0,2,0.7811411367084872,0.6792945838081278,0,-0.8481858178654335,0.10469492845101443,False,True,True,False,False,False,False,False,True,False,False,False,True
3,0,-1.5377827284424976,4,2,-0.01870931177853076,3.1598334123861687,0,-1.1214814803774942,-0.4312681987076162,False,True,True,False,False,False,False,False,False,False,False,False,True
3,0,-1.386963873609992,4,2,-0.01870931177853076,3.1598334123861687,0,-0.9392843720361204,-0.4312681987076162,False,True,True,False,False,False,False,False,False,False,False,False,True
2,1,0.19663410213131624,1,0,-0.12491978668775715,0.059159876663617626,0,0.0020673543943109853,-0.19308082769342225,False,True,False,True,False,False,False,True,False,False,False,True,False
1,1,1.5540037956238661,1,0,1.4944124302931971,0.059159876663617626,0,-0.4230592317355612,0.929510509240155,False,False,False,True,False,False,False,False,True,False,False,False,True
1,1,2.609735779451405,0,0,-0.12491978668775715,-0.5609748304808925,1,0.0020673543943109853,0.1698333751076099,False,True,False,True,False,False,False,False,False,True,False,True,False
2,0,-0.7836884542799698,1,0,-0.12491978668775715,0.059159876663617626,0,-0.7874534484183089,-0.19308082769342225,False,True,False,False,True,False,False,True,False,False,False,True,False
2,1,0.04581524729881069,0,0,-0.3693045524149108,-0.5609748304808925,1,-0.11939738449993822,-0.16900286616143068,False,False,False,True,False,False,False,True,False,False,True,False,False
3,1,0.272043529547569,1,1,-0.2351571990343002,0.6792945838081278,0,1.0648838197189916,-0.3649997994049369,False,True,False,True,False,False,False,True,False,False,False,True,False
2,1,-1.6131921558587503,1,1,0.09152810056801232,0.6792945838081278,0,-1.4555095123366795,-0.21401818554732793,False,True,False,False,False,False,False,False,False,False,False,False,True
1,1,-0.9345073091124754,0,2,1.5841789061771412,0.6792945838081278,0,-1.4251433276131171,0.475828672670871,False,False,False,True,False,False,True,False,False,False,False,False,True
2,1,-0.18041303494994762,0,0,-0.12491978668775715,-0.5609748304808925,1,-0.301594492841312,0.1698333751076099,False,True,False,True,False,False,False,True,False,False,False,True,False
3,1,0.04581524729881069,0,0,-0.49078316061772326,-0.5609748304808925,1,0.7915881572069308,-0.3374313476813897,True,False,False,True,False,False,False,True,False,False,False,False,False
3,1,-0.5574601720312115,0,0,-0.5029485386158568,-0.5609748304808925,1,0.06279972384143559,-0.35429848316849616,False,False,False,True,False,False,False,True,False,False,False,False,False
3,0,-0.5574601720312115,0,0,-0.4918744606632361,-0.5609748304808925,1,0.06279972384143559,-0.33894442074229864,False,True,True,False,False,False,False,True,False,False,False,False,False
1,1,2.458916924618899,0,0,-0.11384570873513637,-0.5609748304808925,1,-0.058665015052813616,0.18518743753380743,False,True,False,True,False,False,False,False,False,True,False,True,False
1,0,1.4031849407913606,1,0,0.1489119590497745,0.059159876663617626,0,-0.4837916011826858,-0.00324878315134387,False,False,False,False,False,True,False,False,True,False,False,False,True
1,1,0.04581524729881069,0,0,3.9327230485884233,-0.5609748304808925,1,-1.0303829262068072,5.795701430452072,False,False,False,True,False,False,False,True,False,False,False,False,True
1,0,0.7245000940450856,1,1,0.955306180872432,0.6792945838081278,0,-0.7570872636947465,0.18518743753380743,False,True,False,False,True,False,False,False,True,False,False,False,True
3,0,0.49827181179632735,1,0,-0.29807809649237277,0.059159876663617626,0,1.3381794822310522,-0.3131216793891483,False,True,False,False,True,False,False,False,True,False,False,True,False
3,1,0.04581524729881069,0,0,-0.49237782784290063,-0.5609748304808925,1,0.7915881572069308,-0.33964233267076216,True,False,False,True,False,False,False,True,False,False,False,False,False
3,1,0.7999095214613384,0,0,-0.4894421904510968,-0.5609748304808925,1,1.7025736989137998,-0.33557211030396283,False,True,False,True,False,False,False,False,True,False,False,False,False
2,1,-0.10500360753369486,0,0,-0.3766033765200472,-0.5609748304808925,1,-0.24086212339418742,-0.17912258912415177,False,True,False,True,False,False,False,True,False,False,True,False,False
3,1,0.04581524729881069,0,0,-0.4863374216869257,-0.5609748304808925,1,0.7915881572069308,-0.3312673895291999,False,True,False,True,False,False,False,True,False,False,True,False,False
3,0,-0.6328695994474642,0,0,-0.4863374216869257,-0.5609748304808925,1,-0.028298830329251314,-0.3312673895291999,False,True,True,False,False,False,False,True,False,False,True,False,False
3,1,-0.40664131719870594,2,0,-0.1621689579829361,0.6792945838081278,0,0.2449968321828094,-0.3312673895291999,False,True,False,True,False,False,False,True,False,False,False,True,False
3,1,-0.7836884542799698,0,0,-0.4894421904510968,-0.5609748304808925,1,-0.21049593867062513,-0.33557211030396283,False,True,False,True,False,False,False,True,False,False,False,False,False
3,0,-0.029594180117442085,0,4,-0.22408312108167944,1.9195639980971482,0,0.7004896030362439,-0.43832707935550436,False,True,False,False,True,False,False,True,False,False,False,True,False
3,1,0.04581524729881069,0,0,-0.5028639729296732,-0.5609748304808925,1,0.7915881572069308,-0.3541812339645143,False,False,False,True,False,False,False,True,False,False,False,False,False
3,1,0.19663410213131624,0,0,-0.4902797934380587,-0.5609748304808925,1,0.9737852655483046,-0.33673343575292625,False,True,False,True,False,False,False,True,False,False,False,False,False
2,1,2.458916924618899,0,0,-0.43700743807979686,-0.5609748304808925,1,1.824038437808049,-0.2628720205397746,False,True,False,True,False,False,False,False,False,True,True,False,False
1,0,1.7802320778726244,2,0,0.38809593507663365,0.6792945838081278,0,-0.33196067756487435,-0.07695572719099561,False,True,False,False,True,False,False,False,True,False,False,False,True
1,1,0.49827181179632735,0,0,-0.11711759540295616,-0.5609748304808925,1,-0.8481858178654335,0.1806510099987945,False,True,False,True,False,False,False,False,True,False,False,True,False
3,0,-0.6328695994474642,0,0,-0.49237782784290063,-0.5609748304808925,1,-0.028298830329251314,-0.33964233267076216,True,False,True,False,False,False,False,True,False,False,False,False,False
3,1,-1.009916736528728,0,0,-0.4863374216869257,-0.5609748304808925,1,-0.4837916011826858,-0.3312673895291999,False,True,False,True,False,False,True,False,False,False,True,False,False
3,1,-0.7836884542799698,0,0,-0.35646868933346404,-0.5609748304808925,1,-0.21049593867062513,-0.15120611198561085,False,True,False,True,False,False,False,True,False,False,False,True,False
2,0,0.3474529569638218,0,0,-0.3866707201133388,-0.5609748304808925,1,0.12353209328856019,-0.19308082769342225,False,True,True,False,False,False,False,True,False,False,True,False,False
1,0,0.7245000940450856,1,0,0.4771073601910807,0.059159876663617626,0,-0.7570872636947465,0.2242705055277647,False,True,False,False,True,False,False,False,True,False,False,False,True
3,0,0.42286238438007456,1,0,-0.3573083057891445,0.059159876663617626,0,1.2470809280603654,-0.3541826297883712,False,False,False,False,True,False,False,True,False,False,False,True,False
3,1,0.19663410213131624,0,0,-0.4888542575852486,-0.5609748304808925,1,0.9737852655483046,-0.3347569491715175,False,True,False,True,False,False,False,True,False,False,True,False,False
2,0,-0.33123188978245316,1,1,-0.04438103794142432,0.6792945838081278,0,-0.4230592317355612,-0.2768302591090451,False,True,True,False,False,False,False,True,False,False,False,True,False
1,0,0.7245000940450856,1,1,1.5841789061771412,0.6792945838081278,0,-0.7570872636947465,0.475828672670871,False,False,False,False,True,False,False,False,True,False,False,False,True
2,1,1.8556415052888773,0,0,-0.12491978668775715,-0.5609748304808925,1,1.3381794822310522,0.1698333751076099,False,True,False,True,False,False,False,False,True,False,False,True,False
1,1,0.49827181179632735,0,0,0.15948266982273065,-0.5609748304808925,1,-0.8481858178654335,0.5641536146895006,False,False,False,True,False,False,False,False,True,False,False,False,True
3,1,0.04581524729881069,0,0,-0.47299819142581434,-0.5609748304808925,1,0.7915881572069308,-0.31277272342491647,False,False,False,True,False,False,False,True,False,False,True,False,False
1,0,-0.8590978816962226,0,2,0.955306180872432,0.6792945838081278,0,-1.3947771428895548,0.18518743753380743,False,True,True,False,False,False,True,False,False,False,False,False,True
2,1,1.327775513375108,0,0,-0.3464013457401724,-0.5609748304808925,1,0.91305289610118,-0.13724787341634037,False,True,False,True,False,False,False,False,True,False,False,True,False
1,1,2.3080980697863938,1,1,0.9462455716384695,0.6792945838081278,0,-0.11939738449993822,0.18099996596302634,False,False,False,True,False,False,False,False,True,False,False,False,True
3,1,-0.5574601720312115,0,0,-0.4863374216869257,-0.5609748304808925,1,0.06279972384143559,-0.3312673895291999,False,True,False,True,False,False,False,True,False,False,True,False,False
3,1,0.04581524729881069,0,0,-0.4863374216869257,-0.5609748304808925,1,0.7915881572069308,-0.3312673895291999,False,True,False,True,False,False,False,True,False,False,True,False,False
3,1,0.42286238438007456,0,0,-0.5049620073345151,-0.5609748304808925,1,1.2470809280603654,-0.35709013088235025,False,True,False,True,False,False,False,True,False,False,False,False,False
1,0,1.7048226504563717,1,0,0.9274538680872313,0.059159876663617626,0,-0.36232686228843664,0.5364702401350665,False,False,False,False,True,False,False,False,True,False,False,False,True
3,1,1.327775513375108,0,0,-0.5024451714361923,-0.5609748304808925,1,2.340263578108608,-0.35360057124003264,False,True,False,True,False,False,False,False,True,False,False,False,False
3,0,-0.6328695994474642,0,2,-0.49237782784290063,0.6792945838081278,0,-0.028298830329251314,-0.48387746455322367,True,False,True,False,False,False,False,True,False,False,False,False,False
2,1,0.5736812392125801,1,0,-0.12491978668775715,0.059159876663617626,0,0.305729201629934,-0.19308082769342225,False,True,False,True,False,False,False,False,True,False,False,True,False
3,1,0.49827181179632735,1,1,-0.1621689579829361,0.6792945838081278,0,1.3381794822310522,-0.3312673895291999,False,True,False,True,False,False,False,False,True,False,False,True,False
2,0,-0.6328695994474642,0,0,0.016023023618325298,-0.5609748304808925,1,-0.6659887095240596,0.3652487150773964,False,True,True,False,False,False,False,True,False,False,False,False,True
3,1,1.4785943682076135,0,0,-0.6484216535389205,-0.5609748304808925,1,2.522460686449982,-0.5559950304944544,False,True,False,True,False,False,False,False,True,False,False,False,False
3,1,0.04581524729881069,0,0,-0.5029485386158568,-0.5609748304808925,1,0.7915881572069308,-0.35429848316849616,False,False,False,True,False,False,False,True,False,False,False,False,False
1,1,1.4785943682076135,1,0,0.49782998024351216,0.059159876663617626,0,-0.45342541645912354,0.2386363246632579,False,False,False,False,False,True,False,False,True,False,False,False,True
2,0,-0.40664131719870594,2,1,-0.10478509950117394,1.299429290952638,0,-0.4837916011826858,-0.3675588098093031,False,True,False,False,True,False,False,True,False,False,False,True,False
3,1,0.04581524729881069,0,0,-0.4894421904510968,-0.5609748304808925,1,0.7915881572069308,-0.33557211030396283,False,True,False,True,False,False,False,True,False,False,False,False,False
1,1,0.04581524729881069,0,0,0.2052890831722074,-0.5609748304808925,1,-1.0303829262068072,0.6276636001796811,False,True,False,True,False,False,False,True,False,False,False,False,True
3,1,1.1015472311263494,0,0,-0.4863374216869257,-0.5609748304808925,1,2.066967915596547,-0.3312673895291999,False,True,False,True,False,False,False,False,True,False,True,False,False
1,1,0.42286238438007456,0,0,-0.11384570873513637,-0.5609748304808925,1,-0.8785520025889957,0.18518743753380743,False,False,False,True,False,False,False,True,False,False,False,True,False
3,1,0.49827181179632735,1,0,-0.3353272677875516,0.059159876663617626,0,1.3381794822310522,-0.33894442074229864,False,True,False,True,False,False,False,False,True,False,False,True,False
3,1,0.04581524729881069,0,0,-0.4894421904510968,-0.5609748304808925,1,0.7915881572069308,-0.33557211030396283,False,True,False,True,False,False,False,True,False,False,False,False,False
1,1,-0.18041303494994762,0,0,-0.034313694348132716,-0.5609748304808925,1,-1.1214814803774942,0.2954575222310441,False,True,False,True,False,False,False,True,False,False,False,True,False
2,0,-0.5574601720312115,1,2,0.18876253192945994,1.299429290952638,0,-0.6052563400769351,-0.2658088339347491,False,False,False,False,True,False,False,True,False,False,False,False,True
1,0,0.7999095214613384,0,0,2.441497778832105,-0.5609748304808925,1,-0.7267210789711842,3.728137342378884,False,True,True,False,False,False,False,False,True,False,False,False,True
3,0,0.7245000940450856,1,5,-0.01870931177853076,3.1598334123861687,0,1.6114751447431128,-0.4312681987076162,False,True,False,False,True,False,False,False,True,False,False,False,True
3,1,0.04581524729881069,0,0,-0.5064721088735089,-0.5609748304808925,1,0.7915881572069308,-0.35918386666774077,False,True,False,True,False,False,False,True,False,False,False,False,False
3,0,-0.6328695994474642,1,0,-0.3363340021468808,0.059159876663617626,0,-0.028298830329251314,-0.33964233267076216,True,False,True,False,False,False,False,True,False,False,False,True,False
3,1,0.04581524729881069,0,0,-0.49237782784290063,-0.5609748304808925,1,0.7915881572069308,-0.33964233267076216,True,False,False,True,False,False,False,True,False,False,False,False,False
3,1,0.42286238438007456,0,0,-0.4863374216869257,-0.5609748304808925,1,1.2470809280603654,-0.3312673895291999,False,True,False,True,False,False,False,True,False,False,True,False,False
2,0,-0.40664131719870594,1,2,0.6603330135889879,1.299429290952638,0,-0.4837916011826858,-0.10235227699316421,False,True,True,False,False,False,False,True,False,False,False,False,True
3,1,0.3474529569638218,1,1,-0.35848215805212236,0.6792945838081278,0,1.1559823738896784,-0.4219959402294579,False,True,False,True,False,False,False,True,False,False,True,False,False
3,0,-0.25582246236620043,1,0,-0.32425318983493084,0.059159876663617626,0,0.4271939405241832,-0.3312673895291999,False,True,False,False,True,False,False,True,False,False,False,True,False
2,0,-1.9148298655237614,2,1,0.13683114673782454,1.299429290952638,0,-1.698438990125178,-0.28380937839368026,False,True,True,False,False,False,False,False,False,False,False,False,True
2,1,-0.25582246236620043,0,0,-0.43700743807979686,-0.5609748304808925,1,-0.36232686228843664,-0.2628720205397746,False,True,False,True,False,False,False,True,False,False,True,False,False
3,1,-0.18041303494994762,1,0,-0.3573908580066095,0.059159876663617626,0,0.5182924946948702,-0.3542398585665052,False,False,False,True,False,False,False,True,False,False,True,False,False
1,1,0.950728376293844,1,0,0.40974072380221066,0.059159876663617626,0,-0.6659887095240596,0.17756903092269963,False,True,False,True,False,False,False,False,True,False,False,False,True
3,1,-0.708279026863717,1,1,-0.33146744825388363,0.6792945838081278,0,-0.11939738449993822,-0.4095107611038644,False,False,False,True,False,False,False,True,False,False,False,True,False
3,1,-0.6328695994474642,0,0,-0.4902797934380587,-0.5609748304808925,1,-0.028298830329251314,-0.33673343575292625,False,True,False,True,False,False,False,True,False,False,False,False,False
3,1,-0.6328695994474642,0,0,-0.32425318983493084,-0.5609748304808925,1,-0.028298830329251314,-0.10653974856394531,False,True,False,True,False,False,False,True,False,False,False,True,False
1,1,2.383507497202647,0,0,0.002347544081197954,-0.5609748304808925,1,-0.08903119977637591,0.3462878438048994,False,True,False,True,False,False,False,False,False,True,False,False,True
2,1,2.0818697875376357,0,0,-0.3997582667846179,-0.5609748304808925,1,1.520376590572426,-0.21122653783347387,True,False,False,False,False,True,False,False,True,False,True,False,False
1,0,-0.6328695994474642,0,0,0.921244330558889,-0.5609748304808925,1,-1.303678588718868,1.6203260692150612,False,True,True,False,False,False,False,True,False,False,False,False,True
3,1,-0.25582246236620043,0,0,-0.4894421904510968,-0.5609748304808925,1,0.4271939405241832,-0.33557211030396283,False,True,False,True,False,False,False,True,False,False,False,False,False
3,1,0.04581524729881069,0,0,-0.49271407711891657,-0.5609748304808925,1,0.7915881572069308,-0.34010853783897577,True,False,False,True,False,False,False,True,False,False,False,False,False
1,1,3.816286618111449,0,0,-0.04438103794142432,-0.5609748304808925,1,0.4879263099713078,0.2814992836617736,False,True,False,True,False,False,False,False,False,True,False,True,False
3,1,1.629413223040119,0,0,-0.5063875431873253,-0.5609748304808925,1,2.7046577947913555,-0.35906661746375895,False,True,False,True,False,False,False,False,True,False,False,False,False
1,1,0.19663410213131624,0,0,-0.034313694348132716,-0.5609748304808925,1,-0.9696505567596826,0.2954575222310441,False,False,False,False,False,True,False,True,False,False,False,True,False
1,1,0.04581524729881069,0,0,-0.6484216535389205,-0.5609748304808925,1,-1.0303829262068072,-0.5559950304944544,False,True,False,True,False,False,False,True,False,False,False,False,False
3,0,-1.5377827284424976,3,2,-0.08666388103324908,2.5396987052416584,0,-1.1214814803774942,-0.4261834118002391,False,True,True,False,False,False,False,False,False,False,False,True,False
2,0,-0.10500360753369486,0,0,-0.3866707201133388,-0.5609748304808925,1,-0.24086212339418742,-0.19308082769342225,False,True,True,False,False,False,False,True,False,False,True,False,False
3,1,0.19663410213131624,0,0,-0.4888542575852486,-0.5609748304808925,1,0.9737852655483046,-0.3347569491715175,False,True,False,True,False,False,False,True,False,False,True,False,False
2,1,0.12122467471506346,1,1,-0.11988611489111134,0.6792945838081278,0,-0.058665015052813616,-0.3117258555322212,False,True,False,True,False,False,False,True,False,False,False,True,False
3,0,0.8753189488775912,0,5,0.1506737441786005,2.5396987052416584,0,1.7936722530844866,-0.37133916608848055,False,True,False,False,True,False,False,False,True,False,False,False,True
3,1,0.04581524729881069,1,0,-0.32425318983493084,0.059159876663617626,0,0.7915881572069308,-0.3312673895291999,False,True,False,True,False,False,False,True,False,False,False,True,False
3,1,-0.708279026863717,0,0,-0.4902797934380587,-0.5609748304808925,1,-0.11939738449993822,-0.33673343575292625,False,True,False,True,False,False,False,True,False,False,False,False,False
1,0,-0.40664131719870594,0,0,0.7469121684912956,-0.5609748304808925,1,-1.212580034548181,1.3786168352064323,False,False,True,False,False,False,False,True,False,False,False,False,True
3,0,-2.065648720356267,3,2,-0.08666388103324908,2.5396987052416584,0,-1.7591713595723024,-0.4261834118002391,False,True,True,False,False,False,False,False,False,False,False,True,False
3,1,0.04581524729881069,0,0,0.48910360681684706,-0.5609748304808925,1,0.7915881572069308,1.0211686786291265,False,True,False,True,False,False,False,True,False,False,False,False,True
3,0,-2.1599105046265827,2,1,-0.26066180729354516,1.299429290952638,0,-1.8730445522856611,-0.4215890575751637,False,False,True,False,False,False,False,False,False,False,False,True,False
1,1,1.4031849407913606,1,0,0.8964967865378598,0.059159876663617626,0,-0.4837916011826858,0.5150094483348132,False,False,False,True,False,False,False,False,True,False,False,False,True
3,1,-0.7836884542799698,0,0,-0.4894421904510968,-0.5609748304808925,1,-0.21049593867062513,-0.33557211030396283,False,True,False,True,False,False,False,True,False,False,False,False,False
1,1,2.0064603601213826,0,0,0.06635974158478332,-0.5609748304808925,1,-0.24086212339418742,0.4350399079237488,False,False,False,False,False,True,False,False,True,False,False,False,True
3,1,0.04581524729881069,0,0,-0.49640476528021726,-0.5609748304808925,1,0.7915881572069308,-0.3452256280984703,False,True,False,True,False,False,False,True,False,False,False,False,False
3,0,-0.4820507446149587,0,0,-0.49640476528021726,-0.5609748304808925,1,0.1538982780121225,-0.3452256280984703,False,True,True,False,False,False,False,True,False,False,False,False,False
3,1,0.04581524729881069,0,0,-0.4894421904510968,-0.5609748304808925,1,0.7915881572069308,-0.33557211030396283,False,True,False,True,False,False,False,True,False,False,False,False,False
2,0,-0.8590978816962226,0,1,-0.18532384824750675,0.059159876663617626,0,-0.8481858178654335,-0.23495554340123365,False,True,True,False,False,False,True,False,False,False,False,True,False
3,1,-0.6328695994474642,0,0,-0.47861979608830835,-0.5609748304808925,1,-0.028298830329251314,-0.32056700384199716,False,True,False,True,False,False,False,True,False,False,True,False,False
3,0,-0.6328695994474642,0,0,-0.49078316061772326,-0.5609748304808925,1,-0.028298830329251314,-0.3374313476813897,True,False,True,False,False,False,False,True,False,False,False,False,False
3,0,-0.8590978816962226,0,0,-0.5125125150294839,-0.5609748304808925,1,-0.301594492841312,-0.3675588098093031,True,False,True,False,False,False,True,False,False,False,False,False,False
2,1,-0.40664131719870594,2,0,0.8314778546749452,0.6792945838081278,0,-0.4837916011826858,0.1279586593997985,False,True,False,True,False,False,False,True,False,False,False,False,True
